Impressions (sponsored),Click through rate (sponsored),Clicks (sponsored),Cost per started application,Started applications (sponsored),Application start rate (sponsored),Cost per click,Total cost,Job post
89,1.1235955056179776,1,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Bouw
88,7.954545454545454,7,0.0,0.0,0.0,0.0,0.0,Constructeur
88,4.545454545454546,4,0.0,0.0,0.0,0.0,0.0,Mr. Project Engineer Utiliteit E
88,4.545454545454546,4,10.55,1.0,25.0,2.6375,10.55,Project engineer WTB
88,1.1363636363636365,1,0.0,0.0,0.0,0.0,0.0,Senior Project Engineer Utiliteit Elektrotechniek
88,7.954545454545454,7,10.87,1.0,14.285714285714285,1.5528571428571427,10.87,Traineeship Technische Bedrijfskunde
87,4.597701149425287,4,1.7,1.0,25.0,0.425,1.7,Werkvoorbereider
87,6.896551724137931,6,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Bouw
87,6.896551724137931,6,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiel
87,10.344827586206897,9,27.66,1.0,11.11111111111111,3.0733333333333333,27.66,Werkvoorbereider Maintenance
86,13.953488372093023,12,3.795,4.0,33.33333333333333,1.265,15.18,Bouwkundig modelleur
85,7.0588235294117645,6,0.0,0.0,0.0,0.0,0.0,Project Engineer Bouwkunde
85,7.0588235294117645,6,14.299999999999999,3.0,50.0,7.1499999999999995,42.9,Project engineer WTB
84,7.142857142857142,6,0.0,0.0,0.0,0.0,0.0,Document Controller Chemie
84,7.142857142857142,6,12.94,1.0,16.666666666666664,2.1566666666666667,12.94,Project Engineer Duurzame Energie
84,5.952380952380952,5,0.0,0.0,0.0,0.0,0.0,Projectleider Civiele Techniek
84,5.952380952380952,5,0.0,0.0,0.0,0.0,0.0,Senior Constructeur
83,10.843373493975903,9,3.38,1.0,11.11111111111111,0.37555555555555553,3.38,Electrical Interface Engineer
83,6.024096385542169,5,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
83,3.614457831325301,3,0.0,0.0,0.0,0.0,0.0,Mr. Project Engineer Utiliteit E
83,6.024096385542169,5,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Utiliteit Junior
82,1.2195121951219512,1,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Bouwkunde
81,9.876543209876543,8,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer
81,7.4074074074074066,6,0.0,0.0,0.0,0.0,0.0,Project Engineer Energie opwek Mechanisch
80,7.5,6,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
80,6.25,5,0.0,0.0,0.0,0.0,0.0,Projectleider Bouw
80,7.5,6,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
79,10.126582278481013,8,0.0,0.0,0.0,0.0,0.0,All-round Service Monteur
79,1.2658227848101267,1,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
79,16.455696202531644,13,0.0,0.0,0.0,0.0,0.0,Projectondersteuner
79,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Bouwkunde
78,3.8461538461538463,3,0.0,0.0,0.0,0.0,0.0,Netspecialist Elektra
78,2.564102564102564,2,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiele Techniek
77,11.688311688311687,9,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
77,2.5974025974025974,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
77,5.194805194805195,4,11.57,1.0,25.0,2.8925,11.57,Project Engineer Civiele Techniek
77,14.285714285714285,11,4.516666666666667,3.0,27.27272727272727,1.231818181818182,13.55,Project engineer WTB
77,5.194805194805195,4,0.0,0.0,0.0,0.0,0.0,Projectleider Civiel
77,6.493506493506493,5,0.0,0.0,0.0,0.0,0.0,Projectleider Werktuigbouwkunde
76,11.842105263157894,9,0.0,0.0,0.0,0.0,0.0,Automation Engineer
75,9.333333333333334,7,7.32,1.0,14.285714285714285,1.0457142857142858,7.32,Mechanical Engineer
74,5.405405405405405,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
74,5.405405405405405,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
74,4.054054054054054,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
74,6.756756756756757,5,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Elektrotechniek
74,6.756756756756757,5,0.0,0.0,0.0,0.0,0.0,Project Engineer Energie opwek Mechanisch
74,5.405405405405405,4,0.0,0.0,0.0,0.0,0.0,QA Specialist
74,1.3513513513513513,1,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Civiele Techniek
74,8.108108108108109,6,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
74,2.7027027027027026,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Utiliteit Medior
73,4.10958904109589,3,0.0,0.0,0.0,0.0,0.0,Junior Werkvoorbereider bouwkunde
73,15.068493150684931,11,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
73,9.58904109589041,7,0.0,0.0,0.0,0.0,0.0,Projectleider Bouw
73,5.47945205479452,4,8.13,1.0,25.0,2.0325,8.13,Projectleider Civiel
73,2.73972602739726,2,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Bouwkunde
72,18.055555555555554,13,11.42,1.0,7.6923076923076925,0.8784615384615384,11.42,Bouwkundig modelleur
72,4.166666666666666,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
72,1.3888888888888888,1,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
72,5.555555555555555,4,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
71,4.225352112676056,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
71,4.225352112676056,3,6.29,1.0,33.33333333333333,2.0966666666666667,6.29,Medior Project Engineer Utiliteit W
71,5.633802816901409,4,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Energietransitie
71,7.042253521126761,5,2.82,1.0,20.0,0.564,2.82,Traineeship Technische Bedrijfskunde
70,12.857142857142856,9,0.0,0.0,0.0,0.0,0.0,Junior Project Engineer Utiliteit Werktuigbouwkundig
70,2.857142857142857,2,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
70,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
70,5.714285714285714,4,7.98,1.0,25.0,1.995,7.98,Technisch Specialist Windmolens
70,5.714285714285714,4,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
70,4.285714285714286,3,0.0,0.0,0.0,0.0,0.0,Uitvoerder Bouwkunde
70,7.142857142857142,5,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiel
69,14.492753623188406,10,4.1125,4.0,40.0,1.645,16.45,Junior Project Engineer Civiele Techniek
69,4.3478260869565215,3,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
69,4.3478260869565215,3,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
69,2.898550724637681,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiel
68,4.411764705882353,3,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Installatietechniek
68,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
68,1.4705882352941175,1,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
68,8.823529411764707,6,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider E&I
67,7.462686567164178,5,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
67,7.462686567164178,5,7.71,1.0,20.0,1.542,7.71,Maintenance Manager
67,8.955223880597014,6,2.54,1.0,16.666666666666664,0.42333333333333334,2.54,Software Engineer
67,2.9850746268656714,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider
66,4.545454545454546,3,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiele Techniek
65,3.076923076923077,2,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Duurzame Energie
64,4.6875,3,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Elektrotechniek
63,7.936507936507936,5,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
63,9.523809523809524,6,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Stadswarmte
62,4.838709677419355,3,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
62,8.064516129032258,5,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
61,9.836065573770492,6,4.72,1.0,16.666666666666664,0.7866666666666666,4.72,Junior Maintenance Engineer
61,6.557377049180328,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
61,6.557377049180328,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
60,6.666666666666667,4,0.0,0.0,0.0,0.0,0.0,Junior Project Coördinator Installatietechniek
60,5.0,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
60,1.6666666666666667,1,0.0,0.0,0.0,0.0,0.0,Project Engineer Energie opwek Elektrotechniek
60,5.0,3,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
59,6.779661016949152,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
59,5.084745762711865,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
59,5.084745762711865,3,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer
59,6.779661016949152,4,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
58,5.172413793103448,3,0.0,0.0,0.0,0.0,0.0,Commissioning Engineer Jachten
58,6.896551724137931,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
58,5.172413793103448,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
58,3.4482758620689653,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
58,32.758620689655174,19,2.28,2.0,10.526315789473683,0.24,4.56,QA Specialist
58,5.172413793103448,3,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Civiele Techniek
57,7.017543859649122,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
57,3.508771929824561,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
57,3.508771929824561,2,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
57,1.7543859649122806,1,0.0,0.0,0.0,0.0,0.0,Projectleider Bouwkunde
57,3.508771929824561,2,0.0,0.0,0.0,0.0,0.0,Senior Project Engineer Utiliteit Elektrotechniek
56,3.571428571428571,2,0.0,0.0,0.0,0.0,0.0,Calculator
56,8.928571428571429,5,24.94,1.0,20.0,4.988,24.94,Maintenance Engineer
56,10.714285714285714,6,2.23,1.0,16.666666666666664,0.37166666666666665,2.23,Senior Project Engineer Utiliteit Werktuigbouwkundig
56,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Bouwkunde
55,7.2727272727272725,4,9.78,1.0,25.0,2.445,9.78,Maintenance Engineer
55,1.8181818181818181,1,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
55,1.8181818181818181,1,8.35,1.0,100.0,8.35,8.35,Project Engineer CT
55,7.2727272727272725,4,0.0,0.0,0.0,0.0,0.0,Project Engineer Ondergrondseinfra Elektrotechniek
53,11.320754716981133,6,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
53,7.547169811320755,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
53,1.8867924528301887,1,0.0,0.0,0.0,0.0,0.0,Medior Projectmanager Installatie techniek Utilliteitsbouw
53,5.660377358490567,3,24.28,1.0,33.33333333333333,8.093333333333334,24.28,Project Engineer Energie opwek Mechanisch
53,1.8867924528301887,1,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiel
52,3.8461538461538463,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider E
51,11.76470588235294,6,0.0,0.0,0.0,0.0,0.0,Senior Project Manager Offshore Wind
51,9.803921568627452,5,0.0,0.0,0.0,0.0,0.0,Traineeship Technische Bedrijfskunde
50,0.0,0,0.0,0.0,0.0,0.0,0.0,Bouwkundig Projectleider Utiliteitsbouw
50,2.0,1,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
50,12.0,6,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Werktuigbouwkunde
50,6.0,3,0.0,0.0,0.0,0.0,0.0,Uitvoerder Bouwkunde
49,8.16326530612245,4,0.0,0.0,0.0,0.0,0.0,Junior Project Engineer Utiliteit elektrotechniek
49,2.0408163265306123,1,0.0,0.0,0.0,0.0,0.0,Medior Projectmanager ondergrondse infra
49,6.122448979591836,3,32.54,1.0,33.33333333333333,10.846666666666666,32.54,Projectleider Civiele Techniek
48,6.25,3,19.12,1.0,33.33333333333333,6.373333333333334,19.12,Junior Werkvoorbereider Civiele Techniek
48,8.333333333333332,4,24.41,1.0,25.0,6.1025,24.41,Maintenance Engineer
48,8.333333333333332,4,24.17,1.0,25.0,6.0425,24.17,Maintenance Engineer
48,6.25,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
48,6.25,3,10.14,1.0,33.33333333333333,3.3800000000000003,10.14,Project Engineer CT
47,4.25531914893617,2,0.0,0.0,0.0,0.0,0.0,Medior Manager Realisatie Techniek
47,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Elektrotechniek
47,8.51063829787234,4,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiele Techniek
47,6.382978723404255,3,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiele Techniek
46,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Uitvoerder Civiele Techniek
46,8.695652173913043,4,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
46,8.695652173913043,4,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
46,4.3478260869565215,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiele Techniek
46,6.521739130434782,3,16.24,1.0,33.33333333333333,5.413333333333333,16.24,Werkvoorbereider Stadswarmte
45,8.88888888888889,4,5.18,1.0,25.0,1.295,5.18,Automation Engineer
45,6.666666666666667,3,10.0,1.0,33.33333333333333,3.3333333333333335,10.0,Junior Werkvoorbereider Civiele Techniek
45,6.666666666666667,3,0.0,0.0,0.0,0.0,0.0,Projectleider Bouw
45,2.2222222222222223,1,0.0,0.0,0.0,0.0,0.0,Projectleider Bouw
45,6.666666666666667,3,4.95,1.0,33.33333333333333,1.6500000000000001,4.95,Projectleider Civiel
45,2.2222222222222223,1,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Bouwkunde
45,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Civiele Techniek
44,2.272727272727273,1,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
44,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
44,9.090909090909092,4,0.0,0.0,0.0,0.0,0.0,OT Engineer
44,6.8181818181818175,3,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
44,2.272727272727273,1,0.0,0.0,0.0,0.0,0.0,Projectleider Bouwkunde
43,4.651162790697675,2,0.0,0.0,0.0,0.0,0.0,Junior Uitvoerder Civiele Techniek
43,6.976744186046512,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
43,9.30232558139535,4,0.0,0.0,0.0,0.0,0.0,Project Engineer Duurzame Energie
43,16.27906976744186,7,0.0,0.0,0.0,0.0,0.0,Sr. Maintenance Engineer
42,7.142857142857142,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
42,4.761904761904762,2,0.0,0.0,0.0,0.0,0.0,Planner
42,4.761904761904762,2,0.0,0.0,0.0,0.0,0.0,Projectleider Civiel
42,16.666666666666664,7,0.0,0.0,0.0,0.0,0.0,Software Engineer
41,7.317073170731707,3,0.0,0.0,0.0,0.0,0.0,Bouwkundig Werkvoorbereider
41,9.75609756097561,4,0.0,0.0,0.0,0.0,0.0,Junior Bouwkundig Werkvoorbereider
41,4.878048780487805,2,21.02,1.0,50.0,10.51,21.02,Maintenance Engineer
41,4.878048780487805,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
41,4.878048780487805,2,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
41,0.0,0,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiele Techniek
41,4.878048780487805,2,5.44,1.0,50.0,2.72,5.44,Werkvoorbereider Elektrotechniek
40,10.0,4,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
40,2.5,1,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Bouwkunde
39,7.6923076923076925,3,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Elektrotechniek
39,7.6923076923076925,3,23.26,1.0,33.33333333333333,7.753333333333334,23.26,Project engineer WTB
38,7.894736842105263,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
38,2.631578947368421,1,0.0,0.0,0.0,0.0,0.0,Projectleider Civiele Techniek
38,5.263157894736842,2,6.79,1.0,50.0,3.395,6.79,Projectorganisator Civiel | Randstad
37,5.405405405405405,2,0.0,0.0,0.0,0.0,0.0,Bouw/Civiel Projectleider
37,5.405405405405405,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
37,0.0,0,0.0,0.0,0.0,0.0,0.0,Ploegleider Installatietechniek
37,5.405405405405405,2,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
37,8.108108108108109,3,12.0,1.0,33.33333333333333,4.0,12.0,Projectleider Bouw
37,10.81081081081081,4,0.0,0.0,0.0,0.0,0.0,Reliability Engineer
36,5.555555555555555,2,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Duurzame Energie
36,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Uitvoerder Civiele Techniek
36,5.555555555555555,2,0.0,1.0,50.0,0.0,0.0,Project engineer WTB
36,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Project Engineer Utiliteit Elektrotechniek
36,16.666666666666664,6,9.51,1.0,16.666666666666664,1.585,9.51,Werkvoorbereider Maintenance
35,5.714285714285714,2,0.0,0.0,0.0,0.0,0.0,Junior Project Engineer Maintenance
35,8.571428571428571,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
35,5.714285714285714,2,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
35,2.857142857142857,1,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
35,5.714285714285714,2,0.0,0.0,0.0,0.0,0.0,Technisch Ontwikkelaar Bouw
34,11.76470588235294,4,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Werktuigbouwkunde Medior
33,6.0606060606060606,2,0.0,0.0,0.0,0.0,0.0,Junior Project Engineer Maintenance
33,15.151515151515152,5,8.97,1.0,20.0,1.794,8.97,Junior Uitvoerder Civiele Techniek
33,9.090909090909092,3,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
33,6.0606060606060606,2,0.0,0.0,0.0,0.0,0.0,Project Engineer Energie opwek Elektrotechniek
33,6.0606060606060606,2,0.0,0.0,0.0,0.0,0.0,Projectleider Elektrotechniek Utiliteitsbouw
33,6.0606060606060606,2,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiel
33,3.0303030303030303,1,33.07,1.0,100.0,33.07,33.07,Projectorganisator Civiele Techniek
32,3.125,1,0.0,0.0,0.0,0.0,0.0,Traineeship Maintenance Engineer
32,6.25,2,0.0,0.0,0.0,0.0,0.0,Uitvoerder Civiele Techniek
31,6.451612903225806,2,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
31,16.129032258064516,5,1.23,2.0,40.0,0.492,2.46,Project Engineer Maintenance
31,3.225806451612903,1,0.0,0.0,0.0,0.0,0.0,Project Engineer Ondergrondseinfra Elektrotechniek
31,6.451612903225806,2,0.0,0.0,0.0,0.0,0.0,Uitvoerder Civiele Techniek (senior)
30,0.0,0,0.0,0.0,0.0,0.0,0.0,Bouwkundig Werkvoorbereider
30,16.666666666666664,5,0.0,0.0,0.0,0.0,0.0,Elektrotechnisch Monteur
30,6.666666666666667,2,0.0,0.0,0.0,0.0,0.0,Projectorganisator Civiel
29,3.4482758620689653,1,0.0,0.0,0.0,0.0,0.0,Bouw/Civiel Projectleider
29,3.4482758620689653,1,0.0,0.0,0.0,0.0,0.0,Projectorganisator Bouwkunde
29,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Project Engineer Utiliteit Elektrotechniek
28,10.714285714285714,3,0.0,0.0,0.0,0.0,0.0,Junior Project Engineer Utiliteit Werktuigbouwkundig
28,7.142857142857142,2,0.0,0.0,0.0,0.0,0.0,Pipeline Engineer
28,0.0,0,0.0,0.0,0.0,0.0,0.0,Project Engineer Energie opwek Elektrotechniek
28,7.142857142857142,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiel
28,7.142857142857142,2,16.65,1.0,50.0,8.325,16.65,Werkvoorbereider ondergrondse infra
27,11.11111111111111,3,0.0,0.0,0.0,0.0,0.0,Junior Electrical Engineer
27,7.4074074074074066,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
27,3.7037037037037033,1,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Elektrotechniek
27,14.814814814814813,4,23.26,1.0,25.0,5.815,23.26,Project engineer WTB
27,3.7037037037037033,1,0.0,1.0,100.0,0.0,0.0,Project engineer WTB
27,11.11111111111111,3,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
26,19.230769230769234,5,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
26,23.076923076923077,6,0.0,0.0,0.0,0.0,0.0,Project Engineer
26,15.384615384615385,4,0.0,0.0,0.0,0.0,0.0,Project Engineer Maintenance
26,3.8461538461538463,1,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Bouw
26,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Civiel
25,24.0,6,1.7,1.0,16.666666666666664,0.2833333333333333,1.7,Junior Project Engineer Maintenance
25,12.0,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
25,12.0,3,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
25,12.0,3,0.0,0.0,0.0,0.0,0.0,Medior Projectmanager Installatietechniek Utiliteitsbouw
25,12.0,3,84.53,1.0,33.33333333333333,28.176666666666666,84.53,System Engineer Procesautomatisering
24,4.166666666666666,1,0.0,0.0,0.0,0.0,0.0,Medior Werkvoorbereider Civiele Techniek
24,4.166666666666666,1,0.0,0.0,0.0,0.0,0.0,Projectorganisator Bouw
24,4.166666666666666,1,0.0,0.0,0.0,0.0,0.0,Wekvoorbereider Maintenance | civiel
24,12.5,3,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider
24,12.5,3,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Stadswarmte
23,4.3478260869565215,1,0.0,0.0,0.0,0.0,0.0,Junior Werkvoorbereider bouwkunde
23,8.695652173913043,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
23,8.695652173913043,2,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Bouw
22,22.727272727272727,5,0.0,0.0,0.0,0.0,0.0,Automation Engineer
22,4.545454545454546,1,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
22,4.545454545454546,1,0.0,0.0,0.0,0.0,0.0,Medior Project Coördinator Installatietechniek
22,4.545454545454546,1,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Duurzame Energie
22,0.0,0,0.0,0.0,0.0,0.0,0.0,Project Engineer Ondergrondseinfra Elektrotechniek
22,18.181818181818183,4,18.42,1.0,25.0,4.605,18.42,Project engineer WTB
22,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Engineer Bouwkunde
22,4.545454545454546,1,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Maintenance
21,9.523809523809524,2,0.0,0.0,0.0,0.0,0.0,Automation Engineer
21,4.761904761904762,1,0.0,0.0,0.0,0.0,0.0,Electrical Engineer
21,19.047619047619047,4,0.0,0.0,0.0,0.0,0.0,Junior Automation Engineer
21,4.761904761904762,1,0.0,0.0,0.0,0.0,0.0,Project Engineer Maintenance
20,10.0,2,0.0,0.0,0.0,0.0,0.0,Electrical Engineer
20,20.0,4,4.06,1.0,25.0,1.015,4.06,Junior Automation Engineer
20,5.0,1,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
20,5.0,1,0.0,0.0,0.0,0.0,0.0,Senior Engineer Bouwkunde
19,15.789473684210526,3,0.0,0.0,0.0,0.0,0.0,Junior adviseur Geo techniek
19,5.263157894736842,1,0.0,0.0,0.0,0.0,0.0,Junior Automation Engineer
19,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Bouwkundig Werkvoorbereider
19,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Project Engineer Energie opwek Elektrotechniek
19,5.263157894736842,1,9.55,1.0,100.0,9.55,9.55,Proces Engineer
19,5.263157894736842,1,0.0,0.0,0.0,0.0,0.0,Project Engineer Ondergrondseinfra Elektrotechniek
18,5.555555555555555,1,0.0,0.0,0.0,0.0,0.0,Project Engineer Elektrotechniek
18,5.555555555555555,1,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Utiliteit Medior
17,11.76470588235294,2,7.24,1.0,50.0,3.62,7.24,Quality Process Engineer Manufacturing
16,25.0,4,0.0,0.0,0.0,0.0,0.0,Automation Engineer
16,6.25,1,0.0,0.0,0.0,0.0,0.0,Junior Electrical Engineer
15,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Bouwkundig Werkvoorbereider
15,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Maintenance Engineer
15,13.333333333333334,2,16.42,1.0,50.0,8.21,16.42,Project engineer WTB
15,6.666666666666667,1,0.0,0.0,0.0,0.0,0.0,Projectleider Civiel
15,0.0,0,0.0,0.0,0.0,0.0,0.0,Projectorganisator Bouw
13,7.6923076923076925,1,0.0,0.0,0.0,0.0,0.0,Junior Project Engineer Utiliteit elektrotechniek
13,0.0,0,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
13,15.384615384615385,2,0.0,0.0,0.0,0.0,0.0,Projectorganisator Bouwkunde
13,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Elektrotechniek
12,8.333333333333332,1,0.0,0.0,0.0,0.0,0.0,Bouwkundig Werkvoorbereider
12,33.33333333333333,4,4.73,1.0,25.0,1.1825,4.73,Electrical Engineer
12,16.666666666666664,2,0.0,0.0,0.0,0.0,0.0,Maintenance Engineer
12,16.666666666666664,2,0.0,0.0,0.0,0.0,0.0,Project Engineer CT
12,8.333333333333332,1,0.0,0.0,0.0,0.0,0.0,Projectorganisator Bouwkunde
12,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Energiebranche
11,0.0,0,0.0,0.0,0.0,0.0,0.0,Black Belt Quality engineer NPI
11,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Uitvoerder Civiele Techniek
11,0.0,0,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
11,0.0,0,0.0,0.0,0.0,0.0,0.0,Project engineer WTB
11,9.090909090909092,1,0.0,0.0,0.0,0.0,0.0,Senior Uitvoerder Civiele Techniek
11,0.0,0,0.0,0.0,0.0,0.0,0.0,Werkvoorbereider Bouw
10,20.0,2,3.96,1.0,50.0,1.98,3.96,Electrical Engineer
10,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Automation Engineer
10,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Automation Engineer
10,10.0,1,4.73,1.0,100.0,4.73,4.73,Junior Electrical Engineer
10,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Electrical Engineer
10,10.0,1,0.0,0.0,0.0,0.0,0.0,Junior Werkvoorbereider Civiele Techniek
